No.	Name	Description	Block ID	Block	Sub-Block	
2058	Mor12e	signal 12 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2059	Mor13e	signal 13 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2060	Mor14e	signal 14 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2061	Mor15e	signal 15 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2062	Mor16e	signal 16 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2063	Mor17e	signal 17 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2064	Mor18e	signal 18 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2065	Mor19e	signal 19 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2066	Mor20e	signal 20 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2067	Mor21e	signal 21 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2068	Mor22e	signal 22 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2069	Mor23e	signal 23 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2070	Mor24e	signal 24 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2071	Mor25e	signal 25 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2072	Mor26e	signal 26 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2073	Mor27e	signal 27 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2074	Mor28e	signal 28 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2075	Mor29e	signal 29 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2076	Mor30e	signal 30 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2077	Mor31e	signal 31 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2078	Mor32e	signal 32 / weighted by Sanderson electronegativity	17	3D-MoRSE descriptors	Weighted by Sanderson electronegativity	4
2079	Mor01p	signal 01 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2080	Mor02p	signal 02 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2081	Mor03p	signal 03 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2082	Mor04p	signal 04 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2083	Mor05p	signal 05 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2084	Mor06p	signal 06 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2085	Mor07p	signal 07 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2086	Mor08p	signal 08 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2087	Mor09p	signal 09 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2088	Mor10p	signal 10 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2089	Mor11p	signal 11 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2090	Mor12p	signal 12 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2091	Mor13p	signal 13 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2092	Mor14p	signal 14 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2093	Mor15p	signal 15 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2094	Mor16p	signal 16 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2095	Mor17p	signal 17 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2096	Mor18p	signal 18 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2097	Mor19p	signal 19 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2098	Mor20p	signal 20 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2099	Mor21p	signal 21 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2100	Mor22p	signal 22 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2101	Mor23p	signal 23 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2102	Mor24p	signal 24 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2103	Mor25p	signal 25 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2104	Mor26p	signal 26 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2105	Mor27p	signal 27 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2106	Mor28p	signal 28 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2107	Mor29p	signal 29 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2108	Mor30p	signal 30 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2109	Mor31p	signal 31 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2110	Mor32p	signal 32 / weighted by polarizability	17	3D-MoRSE descriptors	Weighted by polarizability	5
2111	Mor01i	signal 01 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2112	Mor02i	signal 02 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2113	Mor03i	signal 03 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2114	Mor04i	signal 04 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2115	Mor05i	signal 05 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2116	Mor06i	signal 06 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2117	Mor07i	signal 07 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2118	Mor08i	signal 08 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2119	Mor09i	signal 09 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2120	Mor10i	signal 10 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2121	Mor11i	signal 11 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2122	Mor12i	signal 12 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2123	Mor13i	signal 13 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2124	Mor14i	signal 14 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2125	Mor15i	signal 15 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2126	Mor16i	signal 16 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2127	Mor17i	signal 17 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2128	Mor18i	signal 18 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2129	Mor19i	signal 19 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2130	Mor20i	signal 20 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2131	Mor21i	signal 21 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2132	Mor22i	signal 22 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2133	Mor23i	signal 23 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2134	Mor24i	signal 24 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2135	Mor25i	signal 25 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2136	Mor26i	signal 26 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2137	Mor27i	signal 27 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2138	Mor28i	signal 28 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2139	Mor29i	signal 29 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2140	Mor30i	signal 30 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2141	Mor31i	signal 31 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2142	Mor32i	signal 32 / weighted by ionization potential	17	3D-MoRSE descriptors	Weighted by ionization potential	6
2143	Mor01s	signal 01 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2144	Mor02s	signal 02 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2145	Mor03s	signal 03 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2146	Mor04s	signal 04 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2147	Mor05s	signal 05 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2148	Mor06s	signal 06 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2149	Mor07s	signal 07 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2150	Mor08s	signal 08 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2151	Mor09s	signal 09 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2152	Mor10s	signal 10 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2153	Mor11s	signal 11 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2154	Mor12s	signal 12 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2155	Mor13s	signal 13 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2156	Mor14s	signal 14 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2157	Mor15s	signal 15 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2158	Mor16s	signal 16 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2159	Mor17s	signal 17 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2160	Mor18s	signal 18 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2161	Mor19s	signal 19 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2162	Mor20s	signal 20 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2163	Mor21s	signal 21 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2164	Mor22s	signal 22 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2165	Mor23s	signal 23 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2166	Mor24s	signal 24 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2167	Mor25s	signal 25 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2168	Mor26s	signal 26 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2169	Mor27s	signal 27 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2170	Mor28s	signal 28 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2171	Mor29s	signal 29 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2172	Mor30s	signal 30 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2173	Mor31s	signal 31 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2174	Mor32s	signal 32 / weighted by I-state	17	3D-MoRSE descriptors	Weighted by I-state	7
2175	L1u	1st component size directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2176	L2u	2nd component size directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2177	L3u	3rd component size directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2178	P1u	1st component shape directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2179	P2u	2nd component shape directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2180	G1u	1st component symmetry directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2181	G2u	2nd component symmetry directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2182	G3u	3rd component symmetry directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2183	E1u	1st component accessibility directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2184	E2u	2nd component accessibility directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2185	E3u	3rd component accessibility directional WHIM index / unweighted	18	WHIM descriptors	Directional descriptors	1
2186	L1m	1st component size directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2187	L2m	2nd component size directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2188	L3m	3rd component size directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2189	P1m	1st component shape directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2190	P2m	2nd component shape directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2191	G1m	1st component symmetry directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2192	G2m	2nd component symmetry directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2193	G3m	3rd component symmetry directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
2194	E1m	1st component accessibility directional WHIM index / weighted by mass	18	WHIM descriptors	Directional descriptors	1
